Episode: 1/10000, Total Frames: 357, Tiles Visited: 12, Total Rewards: -142.0000000000009, Epsilon: 0.99, Policy: SAFE
Episode: 7589/10000, Total Frames: 144, Tiles Visited: 4, Total Rewards: -56.69999999999987, Epsilon: 0.3, Policy: AGENT
Episode: 7590/10000, Total Frames: 39, Tiles Visited: 4, Total Rewards: -15.100000000000009, Epsilon: 0.3, Policy: AGENT
Episode: 7591/10000, Total Frames: 134, Tiles Visited: 4, Total Rewards: -52.399999999999885, Epsilon: 0.3, Policy: AGENT
Episode: 7592/10000, Total Frames: 52, Tiles Visited: 4, Total Rewards: -20.299999999999994, Epsilon: 0.3, Policy: AGENT
Episode: 7593/10000, Total Frames: 45, Tiles Visited: 4, Total Rewards: -17.400000000000002, Epsilon: 0.3, Policy: AGENT
Episode: 7594/10000, Total Frames: 152, Tiles Visited: 4, Total Rewards: -59.39999999999986, Epsilon: 0.3, Policy: AGENT
Episode: 7595/10000, Total Frames: 75, Tiles Visited: 4, Total Rewards: -29.19999999999996, Epsilon: 0.3, Policy: AGENT
Episode: 7596/10000, Total Frames: 94, Tiles Visited: 4, Total Rewards: -36.69999999999994, Epsilon: 0.3, Policy: AGENT
Episode: 7597/10000, Total Frames: 262, Tiles Visited: 4, Total Rewards: -103.9000000000004, Epsilon: 0.3, Policy: AGENT
Episode: 7598/10000, Total Frames: 101, Tiles Visited: 3, Total Rewards: -39.59999999999993, Epsilon: 0.3, Policy: AGENT
Episode: 7599/10000, Total Frames: 38, Tiles Visited: 4, Total Rewards: -14.700000000000008, Epsilon: 0.3, Policy: AGENT
Episode: 7600/10000, Total Frames: 42, Tiles Visited: 4, Total Rewards: -16.000000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 7601/10000, Total Frames: 249, Tiles Visited: 12, Total Rewards: -98.40000000000032, Epsilon: 0.3, Policy: SAFE
Episode: 7602/10000, Total Frames: 135, Tiles Visited: 4, Total Rewards: -52.899999999999885, Epsilon: 0.3, Policy: AGENT
Episode: 7603/10000, Total Frames: 46, Tiles Visited: 3, Total Rewards: -17.6, Epsilon: 0.3, Policy: AGENT
Episode: 7604/10000, Total Frames: 162, Tiles Visited: 4, Total Rewards: -63.39999999999984, Epsilon: 0.3, Policy: AGENT
Episode: 7605/10000, Total Frames: 86, Tiles Visited: 3, Total Rewards: -33.29999999999995, Epsilon: 0.3, Policy: AGENT
Episode: 7606/10000, Total Frames: 147, Tiles Visited: 4, Total Rewards: -57.89999999999987, Epsilon: 0.3, Policy: AGENT
Episode: 7607/10000, Total Frames: 117, Tiles Visited: 4, Total Rewards: -45.9999999999999, Epsilon: 0.3, Policy: AGENT
Episode: 7608/10000, Total Frames: 100, Tiles Visited: 4, Total Rewards: -39.09999999999993, Epsilon: 0.3, Policy: AGENT
Episode: 7609/10000, Total Frames: 247, Tiles Visited: 12, Total Rewards: -97.4000000000003, Epsilon: 0.3, Policy: SAFE
Episode: 7610/10000, Total Frames: 39, Tiles Visited: 4, Total Rewards: -15.000000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 7611/10000, Total Frames: 120, Tiles Visited: 3, Total Rewards: -46.9999999999999, Epsilon: 0.3, Policy: AGENT
Episode: 7612/10000, Total Frames: 117, Tiles Visited: 4, Total Rewards: -45.799999999999905, Epsilon: 0.3, Policy: AGENT
Episode: 7613/10000, Total Frames: 102, Tiles Visited: 4, Total Rewards: -39.799999999999926, Epsilon: 0.3, Policy: AGENT
Episode: 7614/10000, Total Frames: 193, Tiles Visited: 3, Total Rewards: -76.40000000000002, Epsilon: 0.3, Policy: RISK
Episode: 7615/10000, Total Frames: 114, Tiles Visited: 4, Total Rewards: -45.0999999999999, Epsilon: 0.3, Policy: AGENT
Episode: 7616/10000, Total Frames: 81, Tiles Visited: 4, Total Rewards: -31.599999999999955, Epsilon: 0.3, Policy: AGENT
Episode: 7617/10000, Total Frames: 39, Tiles Visited: 4, Total Rewards: -14.900000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 7618/10000, Total Frames: 199, Tiles Visited: 4, Total Rewards: -78.40000000000005, Epsilon: 0.3, Policy: AGENT
Episode: 7619/10000, Total Frames: 49, Tiles Visited: 4, Total Rewards: -19.099999999999998, Epsilon: 0.3, Policy: AGENT
Episode: 7620/10000, Total Frames: 44, Tiles Visited: 4, Total Rewards: -16.800000000000004, Epsilon: 0.3, Policy: AGENT
Episode: 7621/10000, Total Frames: 87, Tiles Visited: 3, Total Rewards: -33.99999999999994, Epsilon: 0.3, Policy: AGENT
Episode: 7622/10000, Total Frames: 40, Tiles Visited: 4, Total Rewards: -15.400000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 7623/10000, Total Frames: 46, Tiles Visited: 4, Total Rewards: -17.900000000000002, Epsilon: 0.3, Policy: AGENT
Episode: 7624/10000, Total Frames: 81, Tiles Visited: 7, Total Rewards: -31.899999999999952, Epsilon: 0.3, Policy: AGENT
Episode: 7625/10000, Total Frames: 50, Tiles Visited: 3, Total Rewards: -19.199999999999996, Epsilon: 0.3, Policy: AGENT
Episode: 7626/10000, Total Frames: 105, Tiles Visited: 4, Total Rewards: -40.89999999999992, Epsilon: 0.3, Policy: AGENT
Episode: 7627/10000, Total Frames: 89, Tiles Visited: 4, Total Rewards: -34.49999999999994, Epsilon: 0.3, Policy: AGENT
Episode: 7628/10000, Total Frames: 115, Tiles Visited: 4, Total Rewards: -45.19999999999991, Epsilon: 0.3, Policy: AGENT
Episode: 7629/10000, Total Frames: 75, Tiles Visited: 3, Total Rewards: -29.199999999999964, Epsilon: 0.3, Policy: AGENT
Episode: 7630/10000, Total Frames: 116, Tiles Visited: 3, Total Rewards: -45.799999999999905, Epsilon: 0.3, Policy: AGENT
Episode: 7631/10000, Total Frames: 50, Tiles Visited: 4, Total Rewards: -19.499999999999996, Epsilon: 0.3, Policy: AGENT
Episode: 7632/10000, Total Frames: 53, Tiles Visited: 4, Total Rewards: -20.39999999999999, Epsilon: 0.3, Policy: AGENT
Episode: 7633/10000, Total Frames: 34, Tiles Visited: 4, Total Rewards: -13.100000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 7634/10000, Total Frames: 35, Tiles Visited: 4, Total Rewards: -13.500000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 7635/10000, Total Frames: 183, Tiles Visited: 4, Total Rewards: -71.79999999999994, Epsilon: 0.3, Policy: AGENT
Episode: 7636/10000, Total Frames: 36, Tiles Visited: 3, Total Rewards: -13.700000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 7637/10000, Total Frames: 193, Tiles Visited: 4, Total Rewards: -76.40000000000002, Epsilon: 0.3, Policy: AGENT
Episode: 7638/10000, Total Frames: 85, Tiles Visited: 3, Total Rewards: -33.19999999999995, Epsilon: 0.3, Policy: AGENT
Episode: 7639/10000, Total Frames: 162, Tiles Visited: 4, Total Rewards: -63.799999999999834, Epsilon: 0.3, Policy: AGENT
Episode: 7640/10000, Total Frames: 519, Tiles Visited: 3, Total Rewards: -206.70000000000184, Epsilon: 0.3, Policy: AGENT
Episode: 7641/10000, Total Frames: 41, Tiles Visited: 4, Total Rewards: -15.600000000000009, Epsilon: 0.3, Policy: AGENT
Episode: 7642/10000, Total Frames: 305, Tiles Visited: 3, Total Rewards: -121.20000000000064, Epsilon: 0.3, Policy: RISK
Episode: 7643/10000, Total Frames: 286, Tiles Visited: 12, Total Rewards: -113.50000000000055, Epsilon: 0.3, Policy: SAFE
Episode: 7644/10000, Total Frames: 37, Tiles Visited: 3, Total Rewards: -14.000000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 7645/10000, Total Frames: 261, Tiles Visited: 12, Total Rewards: -103.0000000000004, Epsilon: 0.3, Policy: SAFE
Episode: 7646/10000, Total Frames: 134, Tiles Visited: 3, Total Rewards: -52.59999999999989, Epsilon: 0.3, Policy: AGENT
Episode: 7647/10000, Total Frames: 116, Tiles Visited: 3, Total Rewards: -45.39999999999991, Epsilon: 0.3, Policy: AGENT
Episode: 7648/10000, Total Frames: 45, Tiles Visited: 4, Total Rewards: -17.500000000000004, Epsilon: 0.3, Policy: AGENT
Episode: 7649/10000, Total Frames: 266, Tiles Visited: 12, Total Rewards: -105.50000000000043, Epsilon: 0.3, Policy: SAFE
Episode: 7650/10000, Total Frames: 206, Tiles Visited: 4, Total Rewards: -81.50000000000009, Epsilon: 0.3, Policy: AGENT
Episode: 7651/10000, Total Frames: 37, Tiles Visited: 4, Total Rewards: -14.100000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 7652/10000, Total Frames: 67, Tiles Visited: 3, Total Rewards: -25.99999999999997, Epsilon: 0.3, Policy: AGENT
Episode: 7653/10000, Total Frames: 33, Tiles Visited: 3, Total Rewards: -12.600000000000005, Epsilon: 0.3, Policy: AGENT
Episode: 7654/10000, Total Frames: 33, Tiles Visited: 4, Total Rewards: -12.600000000000005, Epsilon: 0.3, Policy: AGENT
Episode: 7655/10000, Total Frames: 80, Tiles Visited: 3, Total Rewards: -31.299999999999955, Epsilon: 0.3, Policy: AGENT
Episode: 7656/10000, Total Frames: 244, Tiles Visited: 1, Total Rewards: -96.5000000000003, Epsilon: 0.3, Policy: RISK
Episode: 7657/10000, Total Frames: 44, Tiles Visited: 5, Total Rewards: -17.000000000000004, Epsilon: 0.3, Policy: AGENT
Episode: 7658/10000, Total Frames: 54, Tiles Visited: 4, Total Rewards: -21.09999999999999, Epsilon: 0.3, Policy: AGENT
Episode: 7659/10000, Total Frames: 109, Tiles Visited: 4, Total Rewards: -42.89999999999992, Epsilon: 0.3, Policy: AGENT
Episode: 7660/10000, Total Frames: 41, Tiles Visited: 4, Total Rewards: -15.90000000000001, Epsilon: 0.3, Policy: AGENT
Episode: 7661/10000, Total Frames: 70, Tiles Visited: 5, Total Rewards: -27.09999999999997, Epsilon: 0.3, Policy: AGENT
Episode: 7662/10000, Total Frames: 151, Tiles Visited: 8, Total Rewards: -59.39999999999986, Epsilon: 0.3, Policy: AGENT
Episode: 7663/10000, Total Frames: 87, Tiles Visited: 3, Total Rewards: -34.099999999999945, Epsilon: 0.3, Policy: AGENT
Episode: 7664/10000, Total Frames: 111, Tiles Visited: 4, Total Rewards: -43.39999999999991, Epsilon: 0.3, Policy: AGENT
Episode: 7665/10000, Total Frames: 79, Tiles Visited: 4, Total Rewards: -30.899999999999956, Epsilon: 0.3, Policy: AGENT
Episode: 7666/10000, Total Frames: 81, Tiles Visited: 4, Total Rewards: -31.699999999999953, Epsilon: 0.3, Policy: AGENT
Episode: 7667/10000, Total Frames: 36, Tiles Visited: 3, Total Rewards: -13.700000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 7668/10000, Total Frames: 37, Tiles Visited: 4, Total Rewards: -14.300000000000008, Epsilon: 0.3, Policy: AGENT
Episode: 7669/10000, Total Frames: 44, Tiles Visited: 4, Total Rewards: -17.000000000000004, Epsilon: 0.3, Policy: AGENT
Episode: 7670/10000, Total Frames: 89, Tiles Visited: 4, Total Rewards: -34.99999999999994, Epsilon: 0.3, Policy: AGENT
Episode: 7671/10000, Total Frames: 47, Tiles Visited: 4, Total Rewards: -18.3, Epsilon: 0.3, Policy: AGENT
Episode: 7672/10000, Total Frames: 41, Tiles Visited: 4, Total Rewards: -15.600000000000009, Epsilon: 0.3, Policy: AGENT
Episode: 7673/10000, Total Frames: 36, Tiles Visited: 3, Total Rewards: -13.700000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 7674/10000, Total Frames: 41, Tiles Visited: 4, Total Rewards: -15.800000000000008, Epsilon: 0.3, Policy: AGENT
Episode: 7675/10000, Total Frames: 36, Tiles Visited: 3, Total Rewards: -13.800000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 7676/10000, Total Frames: 76, Tiles Visited: 4, Total Rewards: -29.59999999999996, Epsilon: 0.3, Policy: AGENT
Episode: 7677/10000, Total Frames: 72, Tiles Visited: 4, Total Rewards: -28.199999999999964, Epsilon: 0.3, Policy: AGENT
Episode: 7678/10000, Total Frames: 44, Tiles Visited: 4, Total Rewards: -16.800000000000004, Epsilon: 0.3, Policy: AGENT
Episode: 7679/10000, Total Frames: 44, Tiles Visited: 4, Total Rewards: -16.800000000000004, Epsilon: 0.3, Policy: AGENT
Episode: 7680/10000, Total Frames: 151, Tiles Visited: 4, Total Rewards: -59.19999999999986, Epsilon: 0.3, Policy: AGENT
Episode: 7681/10000, Total Frames: 71, Tiles Visited: 3, Total Rewards: -27.399999999999967, Epsilon: 0.3, Policy: AGENT
Episode: 7682/10000, Total Frames: 34, Tiles Visited: 3, Total Rewards: -12.800000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 7683/10000, Total Frames: 63, Tiles Visited: 4, Total Rewards: -24.599999999999977, Epsilon: 0.3, Policy: AGENT
Episode: 7684/10000, Total Frames: 86, Tiles Visited: 4, Total Rewards: -33.49999999999995, Epsilon: 0.3, Policy: AGENT
Episode: 7685/10000, Total Frames: 59, Tiles Visited: 4, Total Rewards: -22.799999999999983, Epsilon: 0.3, Policy: AGENT
Episode: 7686/10000, Total Frames: 43, Tiles Visited: 4, Total Rewards: -16.600000000000005, Epsilon: 0.3, Policy: AGENT
Episode: 7687/10000, Total Frames: 35, Tiles Visited: 4, Total Rewards: -13.400000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 7688/10000, Total Frames: 40, Tiles Visited: 4, Total Rewards: -15.200000000000008, Epsilon: 0.3, Policy: AGENT
Episode: 7689/10000, Total Frames: 154, Tiles Visited: 4, Total Rewards: -60.59999999999986, Epsilon: 0.3, Policy: AGENT
Episode: 7690/10000, Total Frames: 184, Tiles Visited: 7, Total Rewards: -72.59999999999995, Epsilon: 0.3, Policy: AGENT
Episode: 7691/10000, Total Frames: 54, Tiles Visited: 4, Total Rewards: -20.79999999999999, Epsilon: 0.3, Policy: AGENT
Episode: 7692/10000, Total Frames: 52, Tiles Visited: 4, Total Rewards: -19.999999999999993, Epsilon: 0.3, Policy: AGENT
Episode: 7693/10000, Total Frames: 86, Tiles Visited: 4, Total Rewards: -33.39999999999995, Epsilon: 0.3, Policy: AGENT
Episode: 7694/10000, Total Frames: 144, Tiles Visited: 3, Total Rewards: -56.399999999999864, Epsilon: 0.3, Policy: AGENT
Episode: 7695/10000, Total Frames: 88, Tiles Visited: 3, Total Rewards: -34.39999999999994, Epsilon: 0.3, Policy: AGENT
Episode: 7696/10000, Total Frames: 267, Tiles Visited: 4, Total Rewards: -106.00000000000043, Epsilon: 0.3, Policy: AGENT
Episode: 7697/10000, Total Frames: 74, Tiles Visited: 4, Total Rewards: -28.699999999999964, Epsilon: 0.3, Policy: AGENT
Episode: 7698/10000, Total Frames: 324, Tiles Visited: 3, Total Rewards: -127.90000000000073, Epsilon: 0.3, Policy: RISK
Episode: 7699/10000, Total Frames: 38, Tiles Visited: 3, Total Rewards: -14.400000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 7700/10000, Total Frames: 90, Tiles Visited: 4, Total Rewards: -34.99999999999994, Epsilon: 0.3, Policy: AGENT
Episode: 7701/10000, Total Frames: 150, Tiles Visited: 7, Total Rewards: -59.39999999999986, Epsilon: 0.3, Policy: AGENT
Episode: 7702/10000, Total Frames: 269, Tiles Visited: 3, Total Rewards: -106.20000000000044, Epsilon: 0.3, Policy: RISK
Episode: 7703/10000, Total Frames: 37, Tiles Visited: 3, Total Rewards: -14.100000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 7704/10000, Total Frames: 186, Tiles Visited: 3, Total Rewards: -72.99999999999996, Epsilon: 0.3, Policy: AGENT
Episode: 7705/10000, Total Frames: 165, Tiles Visited: 3, Total Rewards: -65.19999999999985, Epsilon: 0.3, Policy: AGENT
Episode: 7706/10000, Total Frames: 48, Tiles Visited: 4, Total Rewards: -18.7, Epsilon: 0.3, Policy: AGENT
Episode: 7707/10000, Total Frames: 33, Tiles Visited: 3, Total Rewards: -12.500000000000005, Epsilon: 0.3, Policy: AGENT
Episode: 7708/10000, Total Frames: 46, Tiles Visited: 4, Total Rewards: -17.8, Epsilon: 0.3, Policy: AGENT
Episode: 7709/10000, Total Frames: 391, Tiles Visited: 12, Total Rewards: -155.00000000000108, Epsilon: 0.3, Policy: SAFE
Episode: 7710/10000, Total Frames: 65, Tiles Visited: 4, Total Rewards: -25.299999999999976, Epsilon: 0.3, Policy: AGENT
Episode: 7711/10000, Total Frames: 160, Tiles Visited: 4, Total Rewards: -63.29999999999985, Epsilon: 0.3, Policy: AGENT
Episode: 7712/10000, Total Frames: 41, Tiles Visited: 3, Total Rewards: -15.600000000000009, Epsilon: 0.3, Policy: AGENT
Episode: 7713/10000, Total Frames: 50, Tiles Visited: 4, Total Rewards: -19.499999999999996, Epsilon: 0.3, Policy: AGENT
Episode: 7714/10000, Total Frames: 34, Tiles Visited: 4, Total Rewards: -12.900000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 7715/10000, Total Frames: 103, Tiles Visited: 4, Total Rewards: -40.59999999999992, Epsilon: 0.3, Policy: AGENT
Episode: 7716/10000, Total Frames: 58, Tiles Visited: 4, Total Rewards: -22.599999999999984, Epsilon: 0.3, Policy: AGENT
Episode: 7717/10000, Total Frames: 38, Tiles Visited: 3, Total Rewards: -14.400000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 7718/10000, Total Frames: 137, Tiles Visited: 3, Total Rewards: -53.69999999999988, Epsilon: 0.3, Policy: AGENT
Episode: 7719/10000, Total Frames: 41, Tiles Visited: 4, Total Rewards: -15.90000000000001, Epsilon: 0.3, Policy: AGENT
Episode: 7720/10000, Total Frames: 78, Tiles Visited: 4, Total Rewards: -30.599999999999955, Epsilon: 0.3, Policy: AGENT
Episode: 7721/10000, Total Frames: 197, Tiles Visited: 4, Total Rewards: -77.50000000000003, Epsilon: 0.3, Policy: AGENT
Episode: 7722/10000, Total Frames: 35, Tiles Visited: 4, Total Rewards: -13.400000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 7723/10000, Total Frames: 44, Tiles Visited: 3, Total Rewards: -17.100000000000005, Epsilon: 0.3, Policy: AGENT
Episode: 7724/10000, Total Frames: 40, Tiles Visited: 4, Total Rewards: -15.500000000000009, Epsilon: 0.3, Policy: AGENT
Episode: 7725/10000, Total Frames: 46, Tiles Visited: 4, Total Rewards: -17.6, Epsilon: 0.3, Policy: AGENT
Episode: 7726/10000, Total Frames: 42, Tiles Visited: 3, Total Rewards: -16.200000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 7727/10000, Total Frames: 265, Tiles Visited: 12, Total Rewards: -104.60000000000042, Epsilon: 0.3, Policy: SAFE
Episode: 7728/10000, Total Frames: 51, Tiles Visited: 4, Total Rewards: -19.699999999999996, Epsilon: 0.3, Policy: AGENT
Episode: 7729/10000, Total Frames: 42, Tiles Visited: 4, Total Rewards: -16.000000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 7730/10000, Total Frames: 48, Tiles Visited: 3, Total Rewards: -18.599999999999998, Epsilon: 0.3, Policy: AGENT
Episode: 7731/10000, Total Frames: 35, Tiles Visited: 3, Total Rewards: -13.300000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 7732/10000, Total Frames: 33, Tiles Visited: 3, Total Rewards: -12.500000000000005, Epsilon: 0.3, Policy: AGENT
Episode: 7733/10000, Total Frames: 50, Tiles Visited: 4, Total Rewards: -19.399999999999995, Epsilon: 0.3, Policy: AGENT
Episode: 7734/10000, Total Frames: 115, Tiles Visited: 4, Total Rewards: -44.89999999999991, Epsilon: 0.3, Policy: AGENT
Episode: 7735/10000, Total Frames: 37, Tiles Visited: 4, Total Rewards: -14.300000000000008, Epsilon: 0.3, Policy: AGENT
Episode: 7736/10000, Total Frames: 187, Tiles Visited: 3, Total Rewards: -73.89999999999996, Epsilon: 0.3, Policy: AGENT
Episode: 7737/10000, Total Frames: 42, Tiles Visited: 3, Total Rewards: -16.200000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 7738/10000, Total Frames: 156, Tiles Visited: 3, Total Rewards: -61.09999999999985, Epsilon: 0.3, Policy: AGENT
Episode: 7739/10000, Total Frames: 90, Tiles Visited: 4, Total Rewards: -35.19999999999994, Epsilon: 0.3, Policy: AGENT
Episode: 7740/10000, Total Frames: 31, Tiles Visited: 3, Total Rewards: -11.900000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 7741/10000, Total Frames: 136, Tiles Visited: 3, Total Rewards: -53.299999999999876, Epsilon: 0.3, Policy: AGENT
Episode: 7742/10000, Total Frames: 214, Tiles Visited: 9, Total Rewards: -84.70000000000013, Epsilon: 0.3, Policy: AGENT
Episode: 7743/10000, Total Frames: 56, Tiles Visited: 5, Total Rewards: -21.899999999999988, Epsilon: 0.3, Policy: AGENT
Episode: 7744/10000, Total Frames: 37, Tiles Visited: 3, Total Rewards: -14.300000000000008, Epsilon: 0.3, Policy: AGENT
Episode: 7745/10000, Total Frames: 68, Tiles Visited: 4, Total Rewards: -26.39999999999997, Epsilon: 0.3, Policy: AGENT
Episode: 7746/10000, Total Frames: 37, Tiles Visited: 4, Total Rewards: -14.300000000000008, Epsilon: 0.3, Policy: AGENT
Episode: 7747/10000, Total Frames: 131, Tiles Visited: 4, Total Rewards: -51.89999999999988, Epsilon: 0.3, Policy: AGENT
Episode: 7748/10000, Total Frames: 68, Tiles Visited: 4, Total Rewards: -26.59999999999997, Epsilon: 0.3, Policy: AGENT
Episode: 7749/10000, Total Frames: 36, Tiles Visited: 4, Total Rewards: -13.700000000000006, Epsilon: 0.3, Policy: AGENT
Episode: 7750/10000, Total Frames: 73, Tiles Visited: 4, Total Rewards: -28.499999999999964, Epsilon: 0.3, Policy: AGENT
Episode: 7751/10000, Total Frames: 98, Tiles Visited: 4, Total Rewards: -38.29999999999993, Epsilon: 0.3, Policy: AGENT
Episode: 7752/10000, Total Frames: 307, Tiles Visited: 3, Total Rewards: -121.60000000000065, Epsilon: 0.3, Policy: RISK
Episode: 7753/10000, Total Frames: 35, Tiles Visited: 4, Total Rewards: -13.500000000000007, Epsilon: 0.3, Policy: AGENT
Episode: 7754/10000, Total Frames: 36, Tiles Visited: 3, Total Rewards: -13.800000000000006, Epsilon: 0.3, Policy: AGENT
